1995-04-01,2.32709722465041,2.3518535781041376,2.1538027504743154,2.1909372806549072,85052800.0,0.0,0.0
1995-05-01,2.2280708250108656,2.2899616812611674,2.0547764275100207,2.2528271675109863,21669600.0,0.0,0.0
1995-06-01,2.265205600163708,2.4261218449840807,2.2280710821282375,2.259016513824463,11953600.0,0.0,0.0
1995-07-01,2.2528279604536765,2.3023406628812295,2.1042898531710166,2.203315258026123,10532000.0,0.0,0.0
1995-08-01,2.203314482510745,2.3023398525112277,1.9557510575095376,2.2528271675109863,23817600.0,0.0,0.0
1995-09-01,2.2033157304481223,2.747955573929681,2.1785593739262334,2.6736865043640137,11662400.0,0.0,0.0
1995-10-01,2.5746604674453035,2.747954921984891,2.500391415499766,2.698442220687866,14925600.0,0.0,0.0
1995-11-01,2.772711819615857,2.995519019406417,2.698442753019004,2.871737241744995,9320000.0,0.0,0.0
1995-12-01,2.871737263419411,3.391620733521201,2.871737263419411,3.267838954925537,6960800.0,0.0,0.0
1996-01-01,3.218325939178467,3.2678386459350586,3.069787818908692,3.0945441722869873,7048800.0,0.0,0.0
1996-02-01,3.045031730470986,3.1440571526001238,2.772711819615857,2.871737241744995,12864000.0,0.0,0.0
1996-03-01,2.77271184054288,3.3668643778020684,2.77271184054288,3.267838954925537,9526400.0,0.0,0.0
1996-04-01,3.2183259891139135,3.713453064362208,3.2183259891139135,3.5649149417877197,5693600.0,0.0,0.0
1996-05-01,3.49064564704895,3.6886964639027915,3.267838478088379,3.3421075344085693,30480000.0,0.0,0.0
1996-06-01,3.329729679831885,3.614427756546135,3.131678843856754,3.292595148086548,13461600.0,0.0,0.0
1996-07-01,3.267838668823242,3.453511320460926,2.7603334210135717,3.403998613357544,13656800.0,0.0,0.0
1996-08-01,3.3792422404054734,3.8248566017776238,3.3544858869959095,3.775343894958496,9010400.0,0.0,0.0
1996-09-01,3.7505872088871643,4.406630516052246,3.663939979638946,4.406630516052246,11186400.0,0.0,0.0
1996-10-01,4.406630299435956,4.530412049420112,3.9733941744914096,4.196201324462891,8462400.0,0.0,0.0
1996-11-01,4.171444437238906,4.183822610643175,3.7258301946851944,3.8991246223449707,7920800.0,0.0,0.0
1996-12-01,3.899125132536023,4.777975559234619,3.899125132536023,4.777975559234619,6302400.0,0.0,0.0
1997-01-01,4.753220383001834,4.976027588455044,4.20858054744954,4.852245807647705,9121600.0,0.0,0.0
1997-02-01,4.852245283481797,5.124565171840469,4.555169041635972,4.988405227661133,13240800.0,0.0,0.0
1997-03-01,4.988406688145229,5.2483484758649555,4.332363128662109,4.332363128662109,10888000.0,0.0,0.0
1997-04-01,4.344740615171545,4.604682361378389,4.295227901608336,4.419009685516357,12896000.0,0.0,0.0
1997-05-01,4.4437654123278305,4.567547178687938,4.084798289883521,4.220958232879639,19656000.0,0.0,0.0
1997-06-01,4.233337129865374,5.087431463083827,4.183824414896189,4.9388933181762695,21076000.0,0.0,0.0
1997-07-01,4.9141370679469825,4.9141370679469825,4.468522623498389,4.654195308685303,15296000.0,0.0,0.0
1997-08-01,4.641819089539489,5.143135551209753,4.573739076226243,4.957462787628174,19429600.0,0.0,0.0
1997-09-01,4.9574605135994165,6.461409208736318,4.9574605135994165,5.786798477172852,32925600.0,0.0,0.0
1997-10-01,5.786798085485185,6.189088861481482,5.47115455354963,5.892012596130371,22565600.0,0.0,0.0
1997-11-01,5.9043922461137806,6.42427584011122,5.792988618828614,6.411897659301758,13654400.0,0.0,0.0
1997-12-01,6.411892987116213,6.566620134488708,5.149319464556649,5.768228054046631,15822400.0,0.0,0.0
1998-01-01,5.7682284466741365,5.885821086681442,5.310236059277263,5.607312202453613,20896800.0,0.0,0.0
1998-02-01,5.632069177097744,6.275734225908915,5.613501916074345,5.792985439300537,21123200.0,0.0,0.0
1998-03-01,5.805365537655329,6.0343618328506885,5.446398372213955,5.953903675079346,23102400.0,0.0,0.0
1998-04-01,5.941524155643008,6.337625766019209,5.334993564754451,5.396884441375732,24723200.0,0.0,0.0
1998-05-01,5.384506702423096,5.545422994679418,4.988405059945994,5.384506702423096,31643200.0,0.0,0.0
1998-06-01,5.39688447903271,6.93177822995027,5.112186444588325,6.504731178283691,29842400.0,0.0,0.0
1998-07-01,6.560432374575259,7.996300592406826,6.238599842992322,7.538308143615723,72313600.0,0.0,0.0
1998-08-01,5.396883585855147,5.669203399820315,4.6170586640458025,4.660382270812988,65387200.0,0.0,0.0
1998-09-01,4.654194110296624,6.325247846706316,4.40353604983517,5.390695571899414,28546400.0,0.0,0.0
1998-10-01,5.390694908078435,5.8796327929672945,4.542789968461046,5.192644119262695,23926400.0,0.0,0.0
1998-11-01,5.21739989798516,6.4861626252532005,5.211210811510682,6.337624549865723,27824800.0,0.0,0.0
1998-12-01,6.343815853962531,6.461408538084764,5.892012383387639,6.436652183532715,9957600.0,0.0,0.0
1999-01-01,6.411892672507993,8.194349322780486,6.411892672507993,7.674466133117676,20722400.0,0.0,0.0
1999-02-01,7.699225380991772,7.7796835240407205,7.061749324527018,7.389770984649658,36176000.0,0.0,0.0
1999-03-01,7.3897714074394605,7.612578585553213,6.622324460603202,6.770862579345703,17418000.0,0.0,0.0
1999-03-25,,,,,,0.0,2.0
1999-04-01,6.733730066441521,6.733730066441521,4.753221223370486,5.48353385925293,38118000.0,0.0,0.0
1999-05-01,5.520665358287335,6.300490285579044,5.520665358287335,5.8548760414123535,19239600.0,0.0,0.0
1999-06-01,5.8796325150658095,5.892010688781738,4.951269486371208,5.050294876098633,21460400.0,0.0,0.0
