2010-07-01,23.692214965820312,24.107537160224137,23.314650152894583,23.692214965820312,101900.0,0.0,0
2010-08-01,24.25856781153072,24.75884061098301,23.45624130251968,23.928197860717773,62800.0,0.0,0
2010-09-01,24.230244921902912,26.778810546402624,24.230244921902912,26.627782821655273,191800.0,0.0,0
2010-10-01,26.712740368449175,28.024780819314824,26.42956715479634,27.2413330078125,123900.0,0.0,0
2010-11-01,27.29796490805363,27.835995047260557,25.50453051057346,26.712738037109375,27300.0,0.0,0
2010-12-01,26.967596528100177,28.23244020498441,26.967596528100177,28.166366577148438,122300.0,0.0,0
2010-12-23,,,,,,0.069,0
2011-01-01,28.36481580242386,28.71488270742204,27.78768100874184,28.232358932495117,100500.0,0.0,0
2011-02-01,28.733804676305557,29.140636735339555,28.32697081268211,28.856800079345703,43100.0,0.0,0
2011-03-01,28.800028523967843,29.24470636212064,27.01185210120626,28.828411102294922,83300.0,0.0,0
2011-04-01,29.263633713376716,30.266525268554688,28.620268706609533,30.266525268554688,32200.0,0.0,0
2011-05-01,30.398981834597485,30.51251576641413,28.885182241857528,30.039453506469727,29300.0,0.0,0
2011-06-01,30.039451832438182,30.039451832438182,28.317505590935056,30.001605987548828,13900.0,0.0,0
2011-06-24,,,,,,0.019,0
2011-07-01,30.020489787492487,30.20983450634032,28.67614914542811,29.00749969482422,28800.0,0.0,0
2011-08-01,29.00749977066287,29.00749977066287,24.207629734289423,28.174386978149414,31600.0,0.0,0
2011-09-01,28.07024589620131,28.117582976697594,24.273898715198673,24.40644073486328,245900.0,0.0,0
2011-10-01,24.40644187017194,28.174386978149414,23.30824683172348,28.174386978149414,122000.0,0.0,0
2011-11-01,26.744837165098506,27.483279336886085,25.45729752374321,25.77918243408203,20000.0,0.0,0
2011-12-01,27.1708619454792,27.52114729847464,25.580372219108234,26.61229705810547,97800.0,0.0,0
2011-12-23,,,,,,0.195,0
2012-01-01,27.61950852559533,28.086666039461722,26.58032077202767,27.686246871948242,65900.0,0.0,0
2012-02-01,28.334552083082198,29.43094437391237,28.296417695239125,29.0305233001709,33200.0,0.0,0
2012-03-01,29.24026750642728,30.002973461379945,28.01993616006858,29.50721549987793,16200.0,0.0,0
2012-03-26,,,,,,0.0,0
2012-04-01,29.507217585370093,29.96484119068532,28.439427354533333,28.944721221923828,9400.0,0.0,0
2012-05-01,28.9447146002523,29.068653616425397,26.637527178225895,26.75193214416504,14200.0,0.0,0
2012-06-01,26.75193491948805,27.581379191549452,26.36104791151496,27.161890029907227,4800.0,0.0,0
2012-06-25,,,,,,0.039,0
2012-07-01,27.198787826309378,27.561566643735514,25.995892804835908,27.49473762512207,6300.0,0.0,0
2012-08-01,27.65703499310338,28.40168486526458,26.883745931835207,27.61884880065918,16700.0,0.0,0
2012-09-01,27.924346563349197,29.07950669244833,27.666582927285752,28.697635650634766,14900.0,0.0,0
2012-09-24,,,,,,0.008,0
2012-10-01,28.800698993081358,29.602840626742612,28.208643200522154,28.504671096801758,11800.0,0.0,0
2012-11-01,28.51423043682515,29.259075194986448,27.4638063337878,29.096736907958984,27900.0,0.0,0
2012-12-01,29.0203423837588,30.051667431138,29.0203423837588,29.354568481445312,26700.0,0.0,0
2012-12-24,,,,,,0.056,0
2013-01-01,30.277435142340874,31.980242598669502,30.066976531859556,31.54975700378418,51900.0,0.0,0
2013-02-01,32.04720705101429,32.26723221375119,30.89924666560248,31.320167541503906,15500.0,0.0,0
2013-03-01,31.788910729974337,31.96110494337865,31.138400068061358,31.176666259765625,13200.0,0.0,0
2013-03-22,,,,,,0.003,0
2013-04-01,31.17949149963951,32.614570880752844,30.949877192839313,32.15534591674805,6600.0,0.0,0
2013-05-01,32.1553605401099,33.839186173884464,32.12666010730607,32.40410614013672,11300.0,0.0,0
2013-06-01,32.404104734377135,32.71025483632743,29.897499406060234,31.39954948425293,78200.0,0.0,0
2013-06-24,,,,,,0.102,0
2013-07-01,31.710473414891876,33.284479335135224,31.412946476818913,32.526268005371094,44900.0,0.0,0
2013-08-01,32.737416504366614,33.169309267193505,30.721918164905833,31.78725242614746,81700.0,0.0,0
2013-09-01,32.22875763823053,34.73372933498338,32.03680481617096,33.91793441772461,314600.0,0.0,0
2013-09-24,,,,,,0.014,0
2013-10-01,33.93117885682196,35.64021837817081,33.39350181451408,35.30417251586914,195100.0,0.0,0
2013-11-01,34.81449643633539,35.717025756835945,34.42084119950792,35.71702575683594,105700.0,0.0,0
2013-12-01,35.99546809597405,37.43567080940773,34.603271407129846,35.97626495361328,136500.0,0.0,0
2013-12-24,,,,,,0.009,0
2014-01-01,36.36871627075314,36.36871627075314,34.044654235778744,34.80333709716797,74000.0,0.0,0
2014-02-01,34.38076930453449,36.93531799316406,33.478035320730235,36.93531799316406,47000.0,0.0,0
2014-03-01,36.62801149621501,37.415503859339324,35.658052641356804,36.2054557800293,71100.0,0.0,0
2014-03-25,,,,,,0.036,0
2014-04-01,36.70175034060139,36.92284478036403,35.49053285859718,36.26917266845703,62500.0,0.0,0
2014-05-01,36.163443475523785,37.01898423933607,35.778932709193164,36.778663635253906,22100.0,0.0,0
2014-06-01,36.77865884551434,37.61497707904631,36.25956919521975,37.41310501098633,156400.0,0.0,0
2014-06-24,,,,,,0.115,0
2014-07-01,37.678037397048776,38.23722843918336,36.55000831749854,36.63677978515625,169000.0,0.0,0
2014-08-01,36.62714381767513,37.69732045561492,36.11615460008404,37.321311950683594,96700.0,0.0,0
2014-09-01,37.70696522898998,37.73588782960891,35.769070074854454,36.019744873046875,106200.0,0.0,0
